@relation 'DLBCL_transformed_data_johnson-weka.filters.unsupervised.attribute.Remove-V-R11,66,78,128,131,143,148,170,187,196,238,248,306,311,313-314,354,370,390,394,412,447,471,478,502,513,515,522-523,540,561,563,586,596,620,622,635,642,662,670,695,712,718,752,786,794,797,808,811,816-817,823,842,855,910,924,995,1017,1026,1038,1071,1074,1078,1093,1107,1117,1129,1149,1167,1169,1178,1214,1226,1237,1240,1245,1268,1325,1329,1343,1470,1488,1541,1552,1574,1580,1602,1626,1643,1657,1694,1701,1711,1735,1745,1749,1765,1778,1789,1853,1878,1891,1917,1931-1932,1936,1944,1957,1979,2003,2018,2025,2056,2076-2077,2093,2119,2131,2156,2159,2176,2193,2205,2220,2224,2236,2258,2262,2268,2304,2317,2362,2400,2409,2421,2423,2462,2469,2500,2561,2568,2597,2605,2643,2646,2648'

@attribute AB002315_at numeric
@attribute AFFX-HUMRGE/M10098_M_at numeric
@attribute D00654_at numeric
@attribute D14663_at numeric
@attribute D14710_at numeric
@attribute D16480_at numeric
@attribute D17400_at numeric
@attribute D25539_at numeric
@attribute D28383_at numeric
@attribute D29642_at numeric
@attribute D42055_at numeric
@attribute D43951_at numeric
@attribute D64109_at numeric
@attribute D67029_at numeric
@attribute D78011_at numeric
@attribute D78014_at numeric
@attribute D83407_at numeric
@attribute D86956_at numeric
@attribute D87024_at numeric
@attribute D87119_at numeric
@attribute D87735_at numeric
@attribute HG1869-HT1904_at numeric
@attribute HG2707-HT2803_at numeric
@attribute HG2788-HT2896_at numeric
@attribute HG3477-HT3670_at numeric
@attribute HG371-HT26388_at numeric
@attribute HG3731-HT4001_at numeric
@attribute HG3925-HT4195_at numeric
@attribute HG3928-HT4198_at numeric
@attribute HG4272-HT4542_at numeric
@attribute HG613-HT613_at numeric
@attribute HG658-HT658_f_at numeric
@attribute J02783_at numeric
@attribute J03191_at numeric
@attribute J04056_at numeric
@attribute J04080_at numeric
@attribute J04599_at numeric
@attribute J04970_at numeric
@attribute K02777_s_at numeric
@attribute L00354_at numeric
@attribute L07033_at numeric
@attribute L09229_s_at numeric
@attribute L10343_at numeric
@attribute L14837_at numeric
@attribute L23808_at numeric
@attribute L25286_s_at numeric
@attribute L25876_at numeric
@attribute L28010_at numeric
@attribute L29008_at numeric
@attribute L32137_at numeric
@attribute L32140_at numeric
@attribute L33799_at numeric
@attribute L37043_at numeric
@attribute L40392_at numeric
@attribute M13560_s_at numeric
@attribute M14745_at numeric
@attribute M23178_s_at numeric
@attribute M25753_at numeric
@attribute M26880_at numeric
@attribute M28827_at numeric
@attribute M31994_at numeric
@attribute M32304_s_at numeric
@attribute M32402_at numeric
@attribute M33764_at numeric
@attribute M34516_r_at numeric
@attribute M36284_s_at numeric
@attribute M37583_at numeric
@attribute M55543_at numeric
@attribute M60450_s_at numeric
@attribute M60527_at numeric
@attribute M62303_at numeric
@attribute M68520_at numeric
@attribute M74093_at numeric
@attribute M77349_at numeric
@attribute M80397_s_at numeric
@attribute M81757_at numeric
@attribute M86752_at numeric
@attribute S41458_at numeric
@attribute S60415_at numeric
@attribute S72024_s_at numeric
@attribute U14518_at numeric
@attribute U16660_at numeric
@attribute U23752_at numeric
@attribute U24577_at numeric
@attribute U28150_at numeric
@attribute U28831_at numeric
@attribute U31556_at numeric
@attribute U33839_at numeric
@attribute U36922_at numeric
@attribute U38846_at numeric
@attribute U46025_at numeric
@attribute U47077_at numeric
@attribute U48707_at numeric
@attribute U51004_at numeric
@attribute U52112_rna5_at numeric
@attribute U52513_at numeric
@attribute U57093_at numeric
@attribute U58516_at numeric
@attribute U59913_at numeric
@attribute U72511_at numeric
@attribute U76764_s_at numeric
@attribute U78095_at numeric
@attribute U82979_at numeric
@attribute U86602_at numeric
@attribute U86782_at numeric
@attribute U88726_at numeric
@attribute U90313_at numeric
@attribute U90909_at numeric
@attribute U95740_rna1_at numeric
@attribute X02419_rna1_s_at numeric
@attribute X04085_rna1_at numeric
@attribute X04412_at numeric
@attribute X07876_at numeric
@attribute X14046_at numeric
@attribute X14253_s_at numeric
@attribute X15940_at numeric
@attribute X51956_rna1_at numeric
@attribute X53331_at numeric
@attribute X56468_at numeric
@attribute X56807_at numeric
@attribute X58529_at numeric
@attribute X60484_at numeric
@attribute X61970_at numeric
@attribute X63380_at numeric
@attribute X63527_at numeric
@attribute X64838_at numeric
@attribute X67337_at numeric
@attribute X67951_at numeric
@attribute X68560_at numeric
@attribute X73460_at numeric
@attribute X74795_at numeric
@attribute X79536_at numeric
@attribute X83441_at numeric
@attribute X85116_rna1_s_at numeric
@attribute X87212_at numeric
@attribute X87767_at numeric
@attribute X95073_at numeric
@attribute X95632_s_at numeric
@attribute X99886_s_at numeric
@attribute Z21507_at numeric
@attribute Z24727_at numeric
@attribute Z37166_at numeric
@attribute Z48042_at numeric
@attribute Z84497_s_at numeric
@attribute Z97054_xpt2_at numeric
@attribute Class {Cancer,normal}

@data
0.75096,0.586774,-1.416322,-0.222325,-0.191446,1.702859,0.466617,0.560545,-0.273995,0.313987,-0.277235,-0.744593,0.861136,0.326479,1.754303,-0.388065,1.42087,-0.632566,1.415097,0.799698,0.568432,-0.85476,0.250574,0.517951,0.307304,-0.707344,0.535505,2.359009,0.514461,-1.788038,0.968972,0.909812,0.4817,0.22999,1.399831,1.362164,-0.8258,2.01554,2.423432,2.823958,-0.567083,1.778375,0.272213,0.51149,1.813267,-1.714576,-0.082538,0.01733,0.952914,0.405733,0.831016,1.130172,-0.240896,-1.092053,0.595925,-0.551783,2.372405,-1.039166,-0.68741,-0.046765,1.969051,1.811342,0.579874,-0.453214,0.262949,0.704936,-0.367269,1.781969,0.065125,-1.244435,1.708274,0.291185,0.48079,1.703742,1.128894,0.509331,-0.778416,0.815396,1.127484,-0.544745,-0.976412,0.790688,1.285152,1.235414,0.038375,0.968858,-1.841852,1.62661,0.617241,0.186024,0.662817,-0.385235,0.307526,0.178793,0.244826,1.329602,0.745195,0.099103,0.402753,0.173743,1.767882,0.151264,1.910263,0.215644,0.517375,1.422018,1.054375,0.417543,0.625383,1.735782,0.343209,1.014836,0.162462,-0.979807,1.094958,0.79768,1.169011,0.757378,0.222861,1.31735,-1.00058,1.464563,0.438089,0.398565,0.540043,0.246906,-0.500118,0.968529,-0.867761,0.569824,-0.150203,-0.525428,1.115876,1.901921,2.110212,1.531378,1.544047,0.863315,2.936137,0.478938,-0.333336,0.519155,0.307975,0.115875,0.290694,Cancer
-0.362952,-0.433541,1.211299,-0.354611,-0.254964,-0.388523,-0.192847,1.402562,0.607033,-0.243284,1.198025,0.142146,0.090127,0.473724,1.545673,0.490889,0.866998,0.378776,0.289021,-0.60196,0.899878,-1.086579,0.19983,-0.523158,0.443723,-2.259199,0.337189,1.507369,0.548798,-0.904347,1.056058,0.652096,-0.813113,0.754026,-1.257046,-1.260125,0.286361,0.915668,0.166733,0.622665,-0.101361,-0.389186,-1.288122,-0.294013,-2.034266,-0.697026,0.257226,0.86713,0.767821,0.501761,0.811894,0.012405,-0.747658,-0.247007,0.595925,-0.304764,0.486778,-0.424869,-1.640874,-0.761887,0.339098,0.922482,1.331306,0.556047,-1.514056,0.423346,0.472808,0.657617,0.686433,-0.038969,1.723324,0.425016,0.308318,-0.65927,0.891979,0.509331,0.236723,0.575696,1.02828,1.888487,0.077478,0.519395,-0.064844,-0.478876,-1.235793,-0.079276,0.084792,0.504979,-0.414684,0.399657,-0.070591,-0.065556,0.300442,0.271957,0.83329,0.102462,-0.019547,-0.602732,0.907153,0.485888,0.623301,0.126997,0.596953,-0.168253,0.431659,0.753809,-0.250343,-0.160538,-0.288116,0.217116,0.21498,-0.283595,0.095054,0.655373,0.9716,0.79768,-0.397988,-1.117869,0.472972,1.376005,-1.38777,1.010189,0.245152,1.272704,0.540043,0.022212,0.715916,-0.260975,-0.697446,0.569824,-0.261756,-0.179929,1.242904,-0.510506,0.457798,0.429884,0.118291,-0.711333,0.053252,-0.112463,-1.298443,0.395051,0.598393,0.947299,-0.454092,Cancer
-1.636891,1.062805,-0.732843,-0.510472,-0.216242,0.568604,-0.529797,0.663496,1.629072,0.643803,0.715153,-1.087274,-0.448873,-1.622992,0.078631,-0.661831,-0.747598,-0.22384,0.305014,-0.71413,0.484,-0.163537,-0.299636,-0.023593,-1.592553,0.834742,0.417954,0.582902,-0.76655,-1.729042,0.836301,0.222012,-0.678361,-0.735668,-0.552241,-0.998323,-0.124417,-0.388372,-0.165158,-1.153234,-0.175219,0.47467,0.123886,-1.667957,1.083357,-2.021289,0.975253,-0.965813,1.863809,0.921797,1.251127,-0.832063,-1.737962,-1.283904,0.595925,0.338842,0.630019,0.190242,-0.779871,-0.524789,0.2661,-0.006731,0.200316,0.084059,-1.370665,0.577828,-0.463176,-0.253332,-1.819648,-1.454788,1.364125,0.072871,-0.221871,-0.584904,0.211284,0.509331,0.088216,0.969326,0.428702,-0.665903,0.139619,-0.310796,2.56149,0.121154,2.624162,-0.913291,-2.256963,2.628647,-0.829198,0.037708,-0.33347,-0.306769,2.205654,0.702104,3.362456,-1.504764,2.442211,-0.849399,2.378021,0.361716,0.257087,0.523798,0.216146,-0.437575,0.480012,2.854496,1.246879,-0.806072,-1.190745,0.397941,-0.202109,0.524504,1.659115,-0.107002,0.488587,0.79768,-0.869692,0.014526,0.02547,1.762973,0.721202,1.162813,0.328639,-1.548185,0.540043,-0.915283,0.517871,-0.119527,0.27914,0.569824,0.403835,-2.112792,1.696913,0.046665,-0.267067,0.580732,0.900209,-0.531895,-0.117847,0.008596,-0.953601,-0.926174,0.625939,0.24333,-0.987515,Cancer
-0.840344,1.727076,-0.344812,0.270229,1.038493,0.263115,0.069757,0.625938,0.057345,-0.528691,-0.271374,1.609916,-0.231047,1.276513,-0.02025,-0.253444,-1.221819,2.097429,0.793274,0.6123,1.531225,0.935424,0.460699,0.138768,-1.260926,-1.054009,1.801514,1.918577,0.039812,-0.162608,-1.496119,-1.290272,-0.146157,-0.961029,0.757198,-0.465189,0.344281,-0.098645,-1.13957,-0.471961,1.172486,0.187396,-0.020367,-0.575507,1.102908,-0.997852,0.659615,-0.628824,1.531139,0.020709,0.19759,-0.209586,0.438813,1.133251,0.595925,1.771281,0.102087,0.827697,0.65568,0.318808,-0.313722,0.088849,0.82585,-0.203642,-0.289412,0.51872,-0.087811,0.242524,0.955664,0.332762,0.912558,0.002081,-1.04542,0.20887,-0.040322,0.509331,-0.123662,0.447188,0.069756,-0.687861,1.305359,0.3951,-0.274134,-0.109245,0.505018,1.278076,-0.037551,0.09822,0.508063,0.66717,0.016065,0.299881,0.118526,-0.055126,-0.242873,-0.609537,-0.342909,-0.426525,0.228524,-0.395607,0.148978,1.160248,-0.348453,0.159099,0.333567,0.554116,0.587869,1.070347,0.956949,0.018978,0.549369,-0.868527,-0.616776,-0.604695,0.873762,0.79768,-0.142973,-1.347447,0.120478,-0.244464,0.552622,1.023365,0.617683,0.47767,0.540043,1.369375,-0.872595,-0.453037,1.312467,0.569824,0.417383,0.695659,-0.119025,0.638998,-0.193187,-1.445107,0.158733,0.995204,-0.122808,-0.028107,-1.476077,0.520877,-0.184464,-0.175957,-0.755386,Cancer
-1.44813,-0.460994,-0.016882,-1.229817,0.394192,-0.574766,-0.591341,0.080596,0.618435,0.489218,0.962042,0.157323,-0.998766,-0.917768,0.767674,-0.090054,-2.674467,0.289716,0.928391,-0.962875,-0.755142,-0.252987,-0.310182,-1.444945,-0.006049,0.502757,-0.301649,-0.492573,-1.969042,0.146274,-0.826506,-1.577004,-0.491958,-0.013024,-3.114827,-2.074702,0.973899,-1.309008,-1.428295,-1.058552,0.310174,-3.140607,-0.808388,-0.20569,-0.278721,-1.821628,0.105998,-0.066631,-0.295643,-0.788977,0.246194,-2.045048,1.11898,-0.223126,-1.825342,0.681348,-1.392301,-0.016201,-1.567049,-0.098689,-1.323283,-1.784956,-0.058801,-0.1312,0.896133,-0.402632,0.155026,-1.719144,-1.689315,-1.023821,-1.827779,-0.283571,-0.37092,-1.700443,0.66117,-1.653901,0.315695,0.436244,-0.324625,1.094766,0.079114,-0.166575,-0.393165,-1.42618,-0.218439,-0.713417,-0.489583,-1.148246,-1.175366,-0.613945,-0.161141,-0.231116,-0.505756,0.316833,-0.339479,-0.623462,0.122144,-2.307819,0.128608,-0.435167,-1.230528,0.37345,-1.045851,0.177751,-0.270213,0.468681,-0.601196,-0.32423,-1.460772,-1.214369,-0.639419,-1.391064,-0.210045,1.213235,-0.700334,-0.991432,-2.338072,-0.785798,-0.360194,0.705315,1.357505,0.441457,-0.557303,-1.114873,0.540043,-1.804553,0.406616,-1.162882,-0.057201,-1.693026,0.351877,-0.671456,0.42997,-1.77264,-0.676217,0.290687,-0.281354,-0.62903,-0.453805,-1.106267,-1.72367,-0.69646,0.325874,1.273657,0.213835,Cancer
0.426437,1.14413,-0.351487,0.297327,1.241113,-0.059298,-0.047607,0.527098,-0.49492,0.409436,-0.160021,1.339314,1.169234,0.792985,0.377032,1.199133,1.281984,0.60783,-0.690748,0.231588,0.097522,1.009731,0.804057,1.369046,-1.566632,0.798357,-1.848297,-0.26161,1.014688,-0.338378,1.056058,0.909812,0.623288,1.307094,1.057871,1.352125,0.499672,1.869877,-0.756559,-0.122231,0.709675,-0.892623,0.343037,-0.051611,1.440999,1.269215,0.540459,0.152783,0.567536,-0.110051,-0.309305,1.52105,-0.185561,0.977514,0.595925,0.27653,1.06954,0.497297,1.446409,1.559987,1.825379,1.779969,-1.092372,0.55123,0.669593,0.260532,0.551091,1.364034,0.399597,0.865771,0.702086,0.235318,1.297113,1.652355,-1.776061,0.509331,0.636381,-0.209538,-0.535482,-1.73677,1.002929,0.553626,-0.814232,1.438473,0.676628,1.053827,0.496212,0.240651,1.275176,1.227729,1.474726,1.333005,1.376904,0.375889,0.134253,1.422237,-1.825245,0.702723,-0.549324,-0.081209,1.57314,-0.429649,1.955647,1.103541,-0.251982,-0.991897,0.926932,1.269634,1.445238,1.298764,0.029605,2.065273,-0.574784,-0.996231,0.053137,0.474502,0.575683,0.302117,0.034861,-0.284779,0.562547,-0.405809,1.461846,0.645193,0.540043,0.8938,-0.52135,1.316256,0.811727,0.569824,1.26073,0.922504,-1.493255,1.380388,-0.491189,0.344417,-0.937721,0.966092,-0.529914,0.794467,0.529235,1.126014,-0.662906,-1.719109,0.420404,Cancer
0.566852,1.421915,-0.058999,-0.067809,-0.660358,-0.934308,-0.47881,0.637747,-0.815405,-0.107497,-0.609988,-0.144497,-0.190561,0.557736,-0.672806,-0.642361,0.671864,-0.721638,-0.684296,0.551179,-0.507096,0.097972,-1.470661,0.542387,-0.079173,-1.914812,1.033547,1.030525,0.474403,0.144123,0.042712,-0.320846,-0.557159,-0.233715,-0.061834,0.169938,0.02971,0.555286,0.733032,0.436732,-0.018809,-1.246914,-1.03717,0.311772,1.508746,0.653302,-0.2315,-0.054857,0.032439,0.643975,0.665776,0.416962,-0.210058,0.167227,0.595925,-0.784087,0.072701,-0.417098,-0.64954,1.375948,0.069802,0.916377,-0.696273,-0.465146,0.931729,-0.176195,-0.523447,0.480773,1.569557,0.765608,1.694216,-0.911239,-1.003042,0.733246,0.183624,0.509331,-0.433698,1.678349,1.951898,0.055962,-0.821901,-0.391427,0.59141,0.068497,-1.240265,0.08596,0.487019,-0.812742,0.374352,-0.176257,-0.520837,-0.64605,-0.23065,-0.011556,-0.137802,-0.194358,1.232628,0.121164,0.014443,-1.117867,-0.14776,-0.236297,0.020632,-0.400794,-0.778931,0.960989,-1.577086,-0.688914,-0.004522,-0.292583,0.098511,0.264252,-0.413324,0.808591,0.637594,0.79768,0.125209,1.187739,-0.044492,-3.412125,0.066568,-0.098699,-0.655391,-1.117122,0.540043,-0.267827,0.01453,-0.733394,-1.423416,0.569824,-1.089569,-0.492196,0.49136,-0.200011,1.101792,1.213664,0.377578,0.52083,0.539628,-0.091101,0.832131,-0.208047,-0.271488,1.214619,0.267521,normal
-1.062634,0.609867,-0.820039,-0.981835,-0.508067,-0.5941,-1.058965,-0.132709,-0.753356,-0.044486,-0.423418,-0.552989,-1.047447,-0.887363,-0.413787,-0.295063,-0.415408,-0.952993,-0.446297,0.266377,-0.471609,-0.625755,0.225948,-0.513883,1.174045,0.065881,0.657509,-1.691155,-0.369008,0.883009,-0.0208,0.909812,0.00082,-0.561079,-0.285347,0.610019,-0.60829,0.630112,1.721466,0.05461,-0.802202,-1.045993,0.294446,0.912624,-0.645202,-0.135416,-1.596976,-0.301794,-1.110707,-0.330115,-0.210264,0.015563,-0.434694,0.059846,0.595925,0.452257,0.044938,-1.33434,0.534885,1.324245,-0.036363,-0.666797,-1.452857,-1.365937,-1.110173,-1.264173,-0.689837,-0.301736,-0.223916,-0.56886,0.76538,-1.516116,-1.329325,0.234814,-1.246057,-2.22183,-1.344506,0.346881,0.393348,0.157862,-1.332894,-0.43307,0.111655,-0.156642,-0.708291,-0.34606,0.341835,-0.506649,0.381542,-1.021222,-0.726658,-0.392778,-1.603338,-0.767057,-0.208245,0.438706,1.020839,-0.299324,0.662533,-0.471848,-1.07445,-0.209565,-0.559941,-1.428696,-0.837036,-1.096752,-0.925472,-1.000069,-0.391747,-0.369639,-0.418509,-0.072095,-0.128004,0.210335,-0.283047,0.140338,-0.793767,-0.235776,-0.810241,0.374635,0.508575,-0.262066,-1.272509,-0.74742,0.540043,0.050234,-0.954429,-1.107343,-0.199258,0.378325,-0.401562,-1.266015,-0.19353,0.075442,0.674505,0.297884,0.874676,0.09145,0.544222,-0.772157,-0.611051,-0.263926,-0.209124,0.5706,-0.125559,normal
0.264803,1.919319,0.598363,1.415037,1.456307,1.916925,0.486289,1.811511,1.670721,1.246252,-0.258513,-0.209233,0.403731,-0.058728,-0.524432,-0.023263,-0.100239,0.557671,-0.062849,2.006915,1.531225,1.153979,0.244898,1.365239,1.288969,0.239551,-0.883976,-0.085448,1.282784,-0.499816,1.056058,0.909812,0.330642,1.307094,0.218873,0.18057,-0.857409,0.560046,1.619503,-0.528353,-0.571511,-0.850435,-0.052148,0.742785,-0.955989,0.111371,-0.738787,0.370089,-0.159275,0.588976,-0.107779,-0.090534,0.42079,0.684312,0.595925,1.743725,-0.163252,-0.686348,-0.410754,1.053968,-0.408767,-0.127315,-2.546025,0.732165,-1.422789,1.774243,0.699614,0.841858,-0.652247,1.088245,-0.508478,-0.870286,-0.783241,0.831249,0.177472,0.509331,0.22265,0.010474,-0.40586,1.106554,-0.321916,0.576859,-1.005743,0.001471,-0.611163,1.527052,0.704081,-1.636665,0.994529,0.50854,0.503675,-0.606087,-1.73031,1.686933,0.089547,-0.814167,1.939639,0.265282,1.791391,1.041246,0.147492,0.990715,-0.488473,0.672823,1.127977,0.172765,1.058324,-0.10037,0.648769,-1.699755,0.703755,-0.046645,-2.076998,1.326149,-0.610025,0.79768,0.875024,0.740629,1.347388,-0.413383,-1.094942,0.9013,1.27529,-1.024428,0.540043,-0.294308,1.088198,0.033705,1.396108,0.569824,-0.633292,1.138214,1.64754,0.42162,1.640865,-0.309616,0.441854,0.306735,-0.625068,1.84403,0.208794,0.886286,0.788245,1.373954,-0.655657,normal
-0.599146,-1.002962,-1.566272,-0.463722,-0.370735,0.273563,0.035277,-0.253695,0.103781,-0.587833,0.082212,-0.257422,0.250636,-0.601231,-0.81366,-0.303852,-0.322635,-0.656242,-0.921353,1.110143,0.275023,-0.474913,-0.244841,0.234316,0.223083,-0.598371,0.92799,-1.798849,0.606643,1.20342,1.056058,-1.012809,-0.214859,-0.875288,0.910855,0.779151,-0.577299,-0.857646,0.557201,0.751212,-0.612952,1.834072,0.024378,0.96169,-1.251179,-0.898227,-1.247295,-0.315012,-0.550244,-0.239307,0.148002,0.568007,-0.263781,0.666988,0.595925,1.353962,-0.310985,-1.339595,-0.245579,0.45544,0.162956,-0.761269,0.346263,0.263991,0.316798,0.390551,-0.338468,-0.324548,0.135103,0.912691,0.340131,0.14261,-0.151623,-0.273061,-0.595732,0.509331,-0.562982,0.110813,-0.181101,-1.231382,-1.409653,0.245522,2.524793,-1.067809,1.852847,0.957001,0.267491,1.790829,0.533749,-0.3823,-0.686308,-0.756082,2.371996,-0.011179,0.512113,0.263411,2.098709,-0.278276,0.914432,0.271566,0.260511,0.002879,-0.422663,-0.531607,-0.062959,-0.111434,-0.21702,-0.15441,1.117796,-0.473961,0.88382,1.051235,-0.67881,0.872123,-3.17625,0.79768,0.897348,2.504819,0.425414,-1.470684,1.043456,0.446809,-0.226833,-0.606896,0.540043,0.833032,0.549833,-0.753736,1.566658,0.569824,-0.718895,1.004389,0.894713,-0.13152,0.292354,-0.777495,-0.35923,-0.02568,-1.8171,0.511633,0.763317,0.94479,0.201432,0.57631,0.262257,normal
